Date,Industry,ret
1979-05-01,Durbl,-0.79
1979-05-01,HiTec,-1.98
1979-05-01,NoDur,-1.77
1979-05-01,Hlth,-2.64
1979-05-01,Utils,1.41
1979-05-01,Telcm,0.09
1979-05-01,Manuf,-2.29
1979-05-01,Enrgy,-2.31
1979-05-01,Shops,-2.57
1979-05-01,Other,-0.09
1979-06-01,Telcm,1.95
1979-06-01,HiTec,0.49
1979-06-01,Enrgy,9.2
1979-06-01,Other,6.99
1979-06-01,Hlth,4.83
1979-06-01,Manuf,3.48
1979-06-01,Durbl,2.99
1979-06-01,Utils,5.01
1979-06-01,NoDur,3.28
1979-06-01,Shops,2.95
1979-07-01,Utils,2.12
1979-07-01,HiTec,-1.52
1979-07-01,Shops,1.15
1979-07-01,Other,3.3
1979-07-01,Manuf,2.08
1979-07-01,Telcm,-0.11
1979-07-01,Hlth,0.14
1979-07-01,Enrgy,1.7
1979-07-01,Durbl,2.05
1979-07-01,NoDur,2.07
1979-08-01,NoDur,7.55
1979-08-01,Telcm,1.57
1979-08-01,Enrgy,7.96
1979-08-01,Hlth,8.54
1979-08-01,Other,5.84
1979-08-01,Durbl,4.71
1979-08-01,Utils,2.05
1979-08-01,Shops,8.82
1979-08-01,Manuf,7.51
1979-08-01,HiTec,5.94
1979-09-01,Telcm,-2.39
1979-09-01,Durbl,0.43
1979-09-01,NoDur,-1.91
1979-09-01,Other,-0.68
1979-09-01,Utils,-2.14
1979-09-01,Manuf,-0.74
1979-09-01,Enrgy,5.84
1979-09-01,Hlth,-0.54
1979-09-01,Shops,-0.81
1979-09-01,HiTec,-1.76
1979-10-01,Shops,-8.79
1979-10-01,Other,-10.15
1979-10-01,Telcm,-5.03
1979-10-01,Utils,-5.8
1979-10-01,NoDur,-7.68
1979-10-01,Durbl,-9.43
1979-10-01,Hlth,-4.34
1979-10-01,Enrgy,-2.38
1979-10-01,Manuf,-8.85
1979-10-01,HiTec,-7.73
1979-11-01,Durbl,-2.35
1979-11-01,Shops,3.96
1979-11-01,NoDur,5.16
1979-11-01,Hlth,8.75
1979-11-01,Manuf,4.94
1979-11-01,Utils,7.79
1979-11-01,HiTec,8.17
1979-11-01,Telcm,4.06
1979-11-01,Enrgy,8.91
1979-11-01,Other,7.01
1979-12-01,Other,4.14
1979-12-01,Shops,3.0
1979-12-01,Telcm,-1.53
1979-12-01,Durbl,3.38
1979-12-01,Enrgy,2.68
1979-12-01,Hlth,2.08
1979-12-01,HiTec,1.79
1979-12-01,Manuf,4.37
1979-12-01,Utils,-0.92
1979-12-01,NoDur,3.37
1980-01-01,Enrgy,14.16
1980-01-01,Hlth,-1.29
1980-01-01,Durbl,9.05
1980-01-01,Utils,1.6
1980-01-01,Telcm,-2.05
1980-01-01,HiTec,7.38
1980-01-01,NoDur,3.12
1980-01-01,Shops,0.89
1980-01-01,Other,5.51
1980-01-01,Manuf,7.02
1980-02-01,Enrgy,12.59
1980-02-01,HiTec,-3.56
1980-02-01,Telcm,-1.48
1980-02-01,Other,-3.33
1980-02-01,Durbl,-6.31
1980-02-01,Shops,-4.85
1980-02-01,NoDur,-4.79
1980-02-01,Manuf,-2.65
1980-02-01,Hlth,-4.63
1980-02-01,Utils,-3.36
1980-03-01,NoDur,-8.16
1980-03-01,Telcm,-2.64
1980-03-01,HiTec,-12.67
1980-03-01,Enrgy,-17.79
1980-03-01,Utils,-6.67
1980-03-01,Shops,-8.49
1980-03-01,Manuf,-11.68
1980-03-01,Other,-12.25
1980-03-01,Durbl,-8.74
1980-03-01,Hlth,-2.84
1980-04-01,Manuf,3.25
1980-04-01,Other,6.05
1980-04-01,HiTec,0.72
1980-04-01,Durbl,-1.91
1980-04-01,Hlth,4.28
1980-04-01,NoDur,6.52
1980-04-01,Enrgy,6.85
1980-04-01,Utils,11.96
1980-04-01,Shops,3.42
1980-04-01,Telcm,7.3
1980-05-01,NoDur,7.89
1980-05-01,HiTec,4.82
1980-05-01,Utils,4.61
1980-05-01,Manuf,6.18
1980-05-01,Durbl,4.31
1980-05-01,Hlth,6.96
1980-05-01,Other,8.11
1980-05-01,Enrgy,4.05
1980-05-01,Shops,10.73
1980-05-01,Telcm,5.02
1980-06-01,HiTec,3.03
1980-06-01,Utils,4.54
1980-06-01,Other,5.16
1980-06-01,NoDur,2.99
1980-06-01,Enrgy,5.81
1980-06-01,Telcm,-0.59
1980-06-01,Durbl,2.78
1980-06-01,Hlth,0.21
1980-06-01,Shops,2.4
1980-06-01,Manuf,2.41
1980-07-01,Manuf,10.76
1980-07-01,NoDur,7.76
1980-07-01,Telcm,1.02
1980-07-01,Durbl,11.75
1980-07-01,HiTec,15.48
1980-07-01,Other,6.64
1980-07-01,Hlth,8.89
1980-07-01,Enrgy,1.67
1980-07-01,Utils,-0.12
1980-07-01,Shops,10.65
1980-08-01,HiTec,3.68
1980-08-01,Durbl,1.46
1980-08-01,Other,2.68
1980-08-01,NoDur,1.45
1980-08-01,Shops,1.96
1980-08-01,Manuf,1.73
1980-08-01,Hlth,0.3
1980-08-01,Telcm,6.31
1980-08-01,Utils,-1.08
1980-08-01,Enrgy,3.79
1980-09-01,HiTec,2.01
1980-09-01,Utils,0.17
1980-09-01,Durbl,0.97
1980-09-01,Hlth,3.6
1980-09-01,NoDur,0.2
1980-09-01,Other,3.64
1980-09-01,Telcm,-1.59
1980-09-01,Enrgy,6.81
1980-09-01,Shops,1.12
1980-09-01,Manuf,3.03
1980-10-01,Hlth,-1.29
1980-10-01,Enrgy,8.01
1980-10-01,Utils,2.01
1980-10-01,Durbl,-1.73
1980-10-01,HiTec,1.94
1980-10-01,Telcm,-3.24
1980-10-01,NoDur,0.28
1980-10-01,Shops,-1.56
1980-10-01,Other,1.56
1980-10-01,Manuf,0.37
1980-11-01,Telcm,0.01
1980-11-01,Utils,7.51
1980-11-01,HiTec,9.8
1980-11-01,NoDur,0.92
1980-11-01,Manuf,8.56
1980-11-01,Hlth,8.81
1980-11-01,Other,7.38
1980-11-01,Enrgy,24.56
1980-11-01,Shops,2.91
1980-11-01,Durbl,4.77
1980-12-01,Manuf,-2.12
1980-12-01,NoDur,1.04
1980-12-01,Shops,-1.45
1980-12-01,Durbl,-1.16
1980-12-01,Telcm,0.82
1980-12-01,Other,-0.72
1980-12-01,Enrgy,-10.88
1980-12-01,HiTec,-1.17
1980-12-01,Utils,-2.02
1980-12-01,Hlth,4.61
1981-01-01,Telcm,5.53
1981-01-01,Durbl,-2.2
1981-01-01,HiTec,-8.08
1981-01-01,Enrgy,-10.36
1981-01-01,Manuf,-2.04
1981-01-01,Other,-2.56
1981-01-01,Hlth,-1.57
1981-01-01,NoDur,2.0
1981-01-01,Utils,-2.72
1981-01-01,Shops,0.42
1981-02-01,Hlth,1.85
1981-02-01,Shops,2.85
1981-02-01,NoDur,2.49
1981-02-01,Durbl,6.4
1981-02-01,HiTec,0.49
1981-02-01,Enrgy,-0.47
1981-02-01,Telcm,2.15
1981-02-01,Manuf,4.4
1981-02-01,Other,1.71
1981-02-01,Utils,-1.32
1981-03-01,Enrgy,-2.48
1981-03-01,NoDur,6.93
1981-03-01,Manuf,5.88
1981-03-01,Hlth,5.87
1981-03-01,Other,8.45
1981-03-01,Utils,2.96
1981-03-01,Durbl,7.07
1981-03-01,Shops,12.7
1981-03-01,Telcm,1.16
1981-03-01,HiTec,5.01
1981-04-01,Other,0.93
1981-04-01,Hlth,3.0
1981-04-01,Telcm,6.21
1981-04-01,NoDur,1.16
1981-04-01,Shops,2.98
1981-04-01,Manuf,-0.84
1981-04-01,Durbl,1.81
1981-04-01,Enrgy,-7.44
1981-04-01,HiTec,0.15
1981-04-01,Utils,-2.58
1981-05-01,Utils,1.95
1981-05-01,Manuf,-0.32
1981-05-01,Enrgy,-4.01
1981-05-01,Durbl,2.89
1981-05-01,Shops,2.73
1981-05-01,Other,2.52
1981-05-01,HiTec,4.23
1981-05-01,Hlth,3.47
1981-05-01,Telcm,7.14
1981-05-01,NoDur,2.64
1981-06-01,HiTec,-6.67
1981-06-01,Telcm,-1.91
1981-06-01,Shops,-1.6
1981-06-01,Hlth,-5.58
1981-06-01,NoDur,-0.2
1981-06-01,Durbl,-4.21
1981-06-01,Manuf,-1.38
1981-06-01,Enrgy,4.76
1981-06-01,Other,-0.97
1981-06-01,Utils,3.45
1981-07-01,Telcm,0.37
1981-07-01,Other,-2.69
1981-07-01,Enrgy,7.86
1981-07-01,HiTec,-3.78
1981-07-01,Hlth,-3.89
1981-07-01,Durbl,-2.97
1981-07-01,Shops,-3.21
1981-07-01,NoDur,-0.65
1981-07-01,Utils,2.8
1981-07-01,Manuf,-2.73
1981-08-01,Telcm,-0.8
1981-08-01,Hlth,-7.75
1981-08-01,Utils,-0.84
1981-08-01,Enrgy,-6.4
1981-08-01,Shops,-5.29
1981-08-01,NoDur,-5.11
1981-08-01,Durbl,-7.84
1981-08-01,Manuf,-6.87
1981-08-01,HiTec,-7.27
1981-08-01,Other,-5.49
1981-09-01,Other,-5.46
1981-09-01,Utils,-5.56
1981-09-01,Durbl,-2.97
1981-09-01,Shops,-3.74
1981-09-01,Hlth,-1.33
1981-09-01,Manuf,-7.03
1981-09-01,HiTec,-3.89
1981-09-01,NoDur,-2.18
1981-09-01,Enrgy,-12.3
1981-09-01,Telcm,2.81
1981-10-01,Other,7.15
1981-10-01,Enrgy,10.0
1981-10-01,Telcm,6.03
1981-10-01,HiTec,5.15
1981-10-01,Manuf,3.76
1981-10-01,Durbl,-4.14
1981-10-01,Shops,6.88
1981-10-01,Utils,4.87
1981-10-01,Hlth,7.95
1981-10-01,NoDur,7.51
1981-11-01,Manuf,4.3
1981-11-01,Shops,1.01
1981-11-01,Enrgy,6.86
1981-11-01,NoDur,2.69
1981-11-01,Durbl,4.82
1981-11-01,Hlth,3.93
1981-11-01,Utils,5.91
1981-11-01,Telcm,2.64
1981-11-01,HiTec,1.54
1981-11-01,Other,5.08
1981-12-01,Telcm,-1.43
1981-12-01,HiTec,-0.02
1981-12-01,Other,-3.75
1981-12-01,Shops,-2.16
1981-12-01,Utils,-2.33
1981-12-01,Manuf,-1.5
1981-12-01,Enrgy,-6.54
1981-12-01,NoDur,-1.79
1981-12-01,Durbl,0.41
1981-12-01,Hlth,-0.75
1982-01-01,Other,-3.25
1982-01-01,Utils,-0.69
1982-01-01,Shops,0.17
1982-01-01,NoDur,-0.9
1982-01-01,HiTec,2.78
1982-01-01,Durbl,1.21
1982-01-01,Manuf,-3.19
1982-01-01,Hlth,1.45
1982-01-01,Telcm,0.67
1982-01-01,Enrgy,-8.58
1982-02-01,HiTec,-5.22
1982-02-01,Utils,-0.43
1982-02-01,Manuf,-5.76
1982-02-01,Durbl,-1.94
1982-02-01,Hlth,-1.8
1982-02-01,Telcm,-5.7
1982-02-01,Other,-3.92
1982-02-01,Shops,-1.47
1982-02-01,Enrgy,-10.94
1982-02-01,NoDur,-1.97
1982-03-01,Manuf,-1.72
1982-03-01,Enrgy,-3.61
1982-03-01,Utils,1.63
1982-03-01,Telcm,2.05
1982-03-01,Other,-1.3
1982-03-01,Shops,4.27
1982-03-01,NoDur,2.47
1982-03-01,Hlth,-2.58
1982-03-01,HiTec,-3.57
1982-03-01,Durbl,3.64
1982-04-01,Telcm,-0.17
1982-04-01,Durbl,4.48
1982-04-01,Shops,5.45
1982-04-01,HiTec,7.44
1982-04-01,Manuf,3.13
1982-04-01,Utils,3.83
1982-04-01,NoDur,6.64
1982-04-01,Hlth,7.34
1982-04-01,Other,3.72
1982-04-01,Enrgy,4.4
1982-05-01,Telcm,-1.05
1982-05-01,Other,-5.47
1982-05-01,Shops,-2.68
1982-05-01,Hlth,-3.05
1982-05-01,NoDur,-3.21
1982-05-01,Durbl,-1.82
1982-05-01,Utils,-0.5
1982-05-01,Manuf,-4.6
1982-05-01,HiTec,-5.42
1982-05-01,Enrgy,2.47
1982-06-01,Enrgy,-6.47
1982-06-01,Other,-2.43
1982-06-01,Manuf,-2.6
1982-06-01,Utils,-2.24
1982-06-01,Shops,2.96
1982-06-01,Hlth,-0.73
1982-06-01,NoDur,1.7
1982-06-01,Telcm,-2.55
1982-06-01,HiTec,-2.33
1982-06-01,Durbl,2.7
1982-07-01,Shops,0.17
1982-07-01,Enrgy,-7.95
1982-07-01,Hlth,0.81
1982-07-01,NoDur,-0.46
1982-07-01,Telcm,1.18
1982-07-01,Other,-3.02
1982-07-01,HiTec,1.56
1982-07-01,Utils,-2.62
1982-07-01,Manuf,-2.3
1982-07-01,Durbl,-0.4
1982-08-01,Durbl,13.76
1982-08-01,Telcm,10.84
1982-08-01,HiTec,12.78
1982-08-01,Enrgy,9.82
1982-08-01,Shops,12.48
1982-08-01,Utils,11.93
1982-08-01,NoDur,9.21
1982-08-01,Manuf,13.8
1982-08-01,Other,11.33
1982-08-01,Hlth,12.38
1982-09-01,Utils,1.09
1982-09-01,HiTec,1.19
1982-09-01,Manuf,-1.02
1982-09-01,Shops,4.64
1982-09-01,Telcm,1.03
1982-09-01,NoDur,5.32
1982-09-01,Enrgy,1.96
1982-09-01,Other,4.16
1982-09-01,Durbl,-0.72
1982-09-01,Hlth,1.34
1982-10-01,Telcm,8.18
1982-10-01,HiTec,16.96
1982-10-01,Shops,16.94
1982-10-01,Hlth,8.34
1982-10-01,Durbl,16.56
1982-10-01,Manuf,12.95
1982-10-01,Enrgy,5.61
1982-10-01,Other,15.69
1982-10-01,NoDur,10.58
1982-10-01,Utils,4.9
1982-11-01,Manuf,5.73
1982-11-01,HiTec,10.67
1982-11-01,NoDur,5.16
1982-11-01,Other,7.61
1982-11-01,Durbl,8.22
1982-11-01,Hlth,5.24
1982-11-01,Shops,11.03
1982-11-01,Enrgy,-4.39
1982-11-01,Utils,0.11
1982-11-01,Telcm,6.01
1982-12-01,HiTec,2.69
1982-12-01,Shops,-2.14
1982-12-01,Manuf,0.8
1982-12-01,Durbl,3.14
1982-12-01,Utils,4.29
1982-12-01,NoDur,0.85
1982-12-01,Hlth,0.54
1982-12-01,Enrgy,5.47
1982-12-01,Other,-1.31
1982-12-01,Telcm,-1.23
1983-01-01,HiTec,8.39
1983-01-01,NoDur,-1.02
1983-01-01,Telcm,12.35
1983-01-01,Manuf,5.03
1983-01-01,Hlth,1.48
1983-01-01,Shops,1.43
1983-01-01,Utils,3.64
1983-01-01,Other,2.85
1983-01-01,Enrgy,3.7
1983-01-01,Durbl,5.12
1983-02-01,Durbl,3.56
1983-02-01,Utils,1.45
1983-02-01,Telcm,-0.3
1983-02-01,Hlth,2.78
1983-02-01,Other,4.62
1983-02-01,Enrgy,-0.39
1983-02-01,Manuf,4.09
1983-02-01,NoDur,3.76
1983-02-01,Shops,8.06
1983-02-01,HiTec,3.59
1983-03-01,Enrgy,5.97
1983-03-01,Telcm,0.71
1983-03-01,HiTec,0.68
1983-03-01,Utils,0.3
1983-03-01,Durbl,-1.07
1983-03-01,Hlth,4.61
1983-03-01,Manuf,2.15
1983-03-01,NoDur,7.39
1983-03-01,Shops,8.56
1983-03-01,Other,4.96
1983-04-01,NoDur,6.3
1983-04-01,Enrgy,9.45
1983-04-01,Utils,4.78
1983-04-01,Telcm,5.13
1983-04-01,Manuf,6.34
1983-04-01,Durbl,11.03
1983-04-01,Other,8.22
1983-04-01,Shops,8.68
1983-04-01,HiTec,7.5
1983-04-01,Hlth,5.1
1983-05-01,Durbl,-2.14
1983-05-01,Enrgy,1.29
1983-05-01,Shops,0.38
1983-05-01,Other,2.47
1983-05-01,Telcm,-1.28
1983-05-01,HiTec,2.74
1983-05-01,NoDur,-0.88
1983-05-01,Utils,2.62
1983-05-01,Hlth,-2.7
1983-05-01,Manuf,2.17
1983-06-01,HiTec,6.13
1983-06-01,NoDur,2.97
1983-06-01,Manuf,1.63
1983-06-01,Other,1.59
1983-06-01,Durbl,10.4
1983-06-01,Hlth,6.87
1983-06-01,Utils,-0.41
1983-06-01,Telcm,0.23
1983-06-01,Enrgy,6.48
1983-06-01,Shops,6.13
1983-07-01,Enrgy,-2.38
1983-07-01,Durbl,-3.62
1983-07-01,HiTec,-5.33
1983-07-01,NoDur,-2.6
1983-07-01,Hlth,-5.6
1983-07-01,Utils,1.05
1983-07-01,Other,-3.67
1983-07-01,Shops,-3.31
1983-07-01,Manuf,-2.46
1983-07-01,Telcm,-5.17
1983-08-01,NoDur,0.64
1983-08-01,Hlth,-1.08
1983-08-01,Enrgy,7.16
1983-08-01,Shops,-4.83
1983-08-01,HiTec,-1.08
1983-08-01,Telcm,2.19
1983-08-01,Utils,1.5
1983-08-01,Manuf,0.72
1983-08-01,Durbl,-2.48
1983-08-01,Other,-0.77
1983-09-01,Hlth,1.29
1983-09-01,HiTec,2.14
1983-09-01,Manuf,2.4
1983-09-01,Utils,4.66
1983-09-01,Enrgy,-4.85
1983-09-01,Shops,2.28
1983-09-01,Telcm,2.26
1983-09-01,NoDur,4.59
1983-09-01,Durbl,4.44
1983-09-01,Other,1.63
1983-10-01,Telcm,-5.22
1983-10-01,HiTec,-6.88
1983-10-01,Utils,3.07
1983-10-01,Other,-4.02
1983-10-01,Hlth,-2.15
1983-10-01,Durbl,0.37
1983-10-01,Shops,-1.61
1983-10-01,Manuf,-2.29
1983-10-01,NoDur,-0.24
1983-10-01,Enrgy,-2.13
1983-11-01,Utils,-1.56
1983-11-01,Shops,4.43
1983-11-01,NoDur,2.27
1983-11-01,Telcm,3.17
1983-11-01,Durbl,4.12
1983-11-01,Enrgy,-0.56
1983-11-01,Other,4.68
1983-11-01,Hlth,-3.03
1983-11-01,Manuf,6.32
1983-11-01,HiTec,2.26
1983-12-01,Telcm,-1.52
1983-12-01,Hlth,-3.58
1983-12-01,Utils,-3.64
1983-12-01,Durbl,0.97
1983-12-01,Enrgy,1.89
1983-12-01,Shops,-4.75
1983-12-01,HiTec,0.38
1983-12-01,Manuf,-1.02
1983-12-01,NoDur,-0.46
1983-12-01,Other,-0.86
1984-01-01,Durbl,-5.39
1984-01-01,Enrgy,9.96
1984-01-01,Other,-1.67
1984-01-01,Telcm,4.06
1984-01-01,Manuf,-3.5
1984-01-01,Shops,-5.92
1984-01-01,Utils,1.49
1984-01-01,HiTec,-6.16
1984-01-01,NoDur,-0.76
1984-01-01,Hlth,-0.61
1984-02-01,Enrgy,3.87
1984-02-01,HiTec,-5.94
1984-02-01,Hlth,-1.99
1984-02-01,Other,-4.89
1984-02-01,Telcm,-3.7
1984-02-01,Utils,-3.36
1984-02-01,NoDur,-5.73
1984-02-01,Durbl,-6.08
1984-02-01,Shops,-4.48
1984-02-01,Manuf,-6.64
1984-03-01,Other,2.45
1984-03-01,HiTec,1.85
1984-03-01,NoDur,1.56
1984-03-01,Manuf,3.22
1984-03-01,Telcm,-4.21
1984-03-01,Shops,1.26
1984-03-01,Durbl,0.37
1984-03-01,Enrgy,0.16
1984-03-01,Utils,-0.24
1984-03-01,Hlth,-0.69
1984-04-01,HiTec,-0.43
1984-04-01,Telcm,2.18
1984-04-01,Hlth,2.29
1984-04-01,Enrgy,4.05
1984-04-01,NoDur,0.48
1984-04-01,Durbl,1.3
1984-04-01,Other,-2.08
1984-04-01,Utils,-0.39
1984-04-01,Shops,0.24
1984-04-01,Manuf,0.0
1984-05-01,Utils,-0.83
1984-05-01,Hlth,-6.48
1984-05-01,Durbl,-5.56
1984-05-01,Telcm,-3.49
1984-05-01,Manuf,-5.71
1984-05-01,Enrgy,-5.06
1984-05-01,Shops,-5.14
1984-05-01,Other,-6.86
1984-05-01,NoDur,-2.4
1984-05-01,HiTec,-5.52
1984-06-01,Durbl,1.99
1984-06-01,Other,2.24
1984-06-01,Enrgy,-2.22
1984-06-01,Manuf,3.22
1984-06-01,Telcm,12.26
1984-06-01,Shops,7.41
1984-06-01,NoDur,6.31
1984-06-01,Utils,0.48
1984-06-01,HiTec,1.8
1984-06-01,Hlth,3.83
1984-07-01,Shops,0.11
1984-07-01,NoDur,-1.72
1984-07-01,Other,-1.8
1984-07-01,Manuf,-1.51
1984-07-01,Hlth,-3.84
1984-07-01,HiTec,-2.32
1984-07-01,Enrgy,-7.17
1984-07-01,Telcm,2.87
1984-07-01,Utils,-0.03
1984-07-01,Durbl,2.59
1984-08-01,Durbl,10.0
1984-08-01,Hlth,10.26
1984-08-01,HiTec,13.88
1984-08-01,Shops,9.9
1984-08-01,NoDur,8.77
1984-08-01,Other,11.16
1984-08-01,Utils,7.75
1984-08-01,Telcm,7.15
1984-08-01,Manuf,11.97
1984-08-01,Enrgy,13.75
1984-09-01,HiTec,-3.9
1984-09-01,Enrgy,2.11
1984-09-01,Shops,0.02
1984-09-01,Utils,4.81
1984-09-01,Hlth,-4.41
1984-09-01,Other,2.26
1984-09-01,Telcm,4.04
1984-09-01,Durbl,-0.14
1984-09-01,Manuf,-2.5
1984-09-01,NoDur,1.26
1984-10-01,HiTec,-0.51
1984-10-01,Durbl,2.16
1984-10-01,Enrgy,-4.5
1984-10-01,Telcm,-3.52
1984-10-01,Hlth,1.6
1984-10-01,Manuf,0.54
1984-10-01,NoDur,1.43
1984-10-01,Shops,-0.72
1984-10-01,Other,0.73
1984-10-01,Utils,3.32
1984-11-01,Utils,3.03
1984-11-01,Shops,-2.82
1984-11-01,Enrgy,-1.0
1984-11-01,HiTec,-3.84
1984-11-01,Telcm,0.46
1984-11-01,Manuf,-1.4
1984-11-01,Other,-0.31
1984-11-01,Durbl,-2.99
1984-11-01,Hlth,-0.03
1984-11-01,NoDur,0.31
1984-12-01,Telcm,5.33
1984-12-01,Hlth,2.79
1984-12-01,Enrgy,-0.55
1984-12-01,HiTec,2.43
1984-12-01,Durbl,4.59
1984-12-01,Utils,2.64
1984-12-01,Shops,0.71
1984-12-01,Other,3.7
1984-12-01,Manuf,2.18
1984-12-01,NoDur,2.45
1985-01-01,Other,9.79
1985-01-01,Manuf,8.44
1985-01-01,Shops,13.25
1985-01-01,Hlth,8.28
1985-01-01,Enrgy,6.53
1985-01-01,HiTec,12.55
1985-01-01,Durbl,9.81
1985-01-01,Utils,2.39
1985-01-01,Telcm,5.25
1985-01-01,NoDur,5.02
1985-02-01,Manuf,1.4
1985-02-01,Enrgy,3.81
1985-02-01,Telcm,3.37
1985-02-01,Durbl,-1.59
1985-02-01,NoDur,5.04
1985-02-01,Utils,1.39
1985-02-01,Hlth,3.59
1985-02-01,Other,2.16
1985-02-01,Shops,2.04
1985-02-01,HiTec,-1.3
1985-03-01,NoDur,4.69
1985-03-01,Manuf,-2.71
1985-03-01,Shops,-0.55
1985-03-01,HiTec,-6.02
1985-03-01,Other,-0.15
1985-03-01,Utils,6.11
1985-03-01,Durbl,-5.24
1985-03-01,Telcm,4.45
1985-03-01,Enrgy,1.55
1985-03-01,Hlth,3.01
1985-04-01,HiTec,-3.61
1985-04-01,Durbl,-3.45
1985-04-01,Enrgy,3.85
1985-04-01,Telcm,-0.71
1985-04-01,Hlth,-1.73
1985-04-01,NoDur,-2.12
1985-04-01,Manuf,-1.51
1985-04-01,Shops,0.11
1985-04-01,Other,1.46
1985-04-01,Utils,1.62
1985-05-01,Other,6.36
1985-05-01,Enrgy,0.64
1985-05-01,Shops,9.6
1985-05-01,Durbl,5.94
1985-05-01,HiTec,2.87
1985-05-01,Utils,5.51
1985-05-01,Hlth,9.59
1985-05-01,Manuf,6.12
1985-05-01,NoDur,7.9
1985-05-01,Telcm,8.35
1985-06-01,Manuf,1.55
1985-06-01,Other,2.95
1985-06-01,Hlth,2.29
1985-06-01,Telcm,4.5
1985-06-01,NoDur,2.72
1985-06-01,Enrgy,-0.8
1985-06-01,Shops,1.56
1985-06-01,HiTec,-0.66
1985-06-01,Utils,3.63
1985-06-01,Durbl,1.51
1985-07-01,NoDur,-2.58
1985-07-01,Durbl,2.4
1985-07-01,Other,-0.15
1985-07-01,HiTec,4.46
1985-07-01,Hlth,-0.4
1985-07-01,Shops,-4.05
1985-07-01,Telcm,-4.54
1985-07-01,Manuf,3.47
1985-07-01,Enrgy,-0.33
1985-07-01,Utils,-4.7
1985-08-01,Hlth,-0.8
1985-08-01,Manuf,-1.14
1985-08-01,Utils,1.92
1985-08-01,Shops,-0.62
1985-08-01,NoDur,0.76
1985-08-01,Telcm,0.52
1985-08-01,Durbl,-2.62
1985-08-01,Other,-0.46
1985-08-01,Enrgy,1.39
1985-08-01,HiTec,-2.52
1985-09-01,Manuf,-3.93
1985-09-01,Shops,-4.31
1985-09-01,Other,-4.92
1985-09-01,Telcm,-4.2
1985-09-01,Hlth,-3.89
1985-09-01,HiTec,-4.76
1985-09-01,Utils,-5.31
1985-09-01,Durbl,-3.26
1985-09-01,NoDur,-0.65
1985-09-01,Enrgy,-1.31
1985-10-01,Hlth,3.19
1985-10-01,HiTec,3.06
1985-10-01,Manuf,3.3
1985-10-01,Utils,6.3
1985-10-01,Durbl,0.87
1985-10-01,Enrgy,6.15
1985-10-01,Other,6.37
1985-10-01,Shops,6.8
1985-10-01,Telcm,4.07
1985-10-01,NoDur,3.58
1985-11-01,Telcm,7.37
1985-11-01,Enrgy,0.48
1985-11-01,NoDur,8.48
1985-11-01,Durbl,9.98
1985-11-01,Manuf,7.85
1985-11-01,HiTec,8.66
1985-11-01,Other,7.41
1985-11-01,Shops,7.89
1985-11-01,Hlth,9.78
1985-11-01,Utils,4.24
1985-12-01,Hlth,3.48
1985-12-01,Shops,4.58
1985-12-01,Manuf,4.57
1985-12-01,HiTec,8.28
1985-12-01,Telcm,6.2
1985-12-01,Durbl,7.18
1985-12-01,NoDur,5.42
1985-12-01,Enrgy,-3.15
1985-12-01,Utils,4.85
1985-12-01,Other,4.49
1986-01-01,Shops,1.48
1986-01-01,NoDur,1.84
1986-01-01,HiTec,-0.28
1986-01-01,Enrgy,-6.77
1986-01-01,Hlth,1.14
1986-01-01,Manuf,1.54
1986-01-01,Durbl,2.19
1986-01-01,Utils,3.78
1986-01-01,Other,3.54
1986-01-01,Telcm,-3.94
1986-02-01,Other,8.34
1986-02-01,Shops,7.68
1986-02-01,Hlth,6.08
1986-02-01,NoDur,10.81
1986-02-01,Utils,6.55
1986-02-01,Telcm,7.38
1986-02-01,Durbl,10.92
1986-02-01,Enrgy,0.76
1986-02-01,Manuf,10.18
1986-02-01,HiTec,4.99
1986-03-01,HiTec,-0.07
1986-03-01,Shops,8.65
1986-03-01,NoDur,8.02
1986-03-01,Telcm,3.79
1986-03-01,Other,5.76
1986-03-01,Enrgy,0.01
1986-03-01,Utils,3.95
1986-03-01,Durbl,7.91
1986-03-01,Hlth,12.05
1986-03-01,Manuf,6.02
1986-04-01,NoDur,0.43
1986-04-01,Durbl,-3.55
1986-04-01,Enrgy,0.71
1986-04-01,Utils,-3.89
1986-04-01,Telcm,2.43
1986-04-01,Manuf,-1.73
1986-04-01,Hlth,0.72
1986-04-01,HiTec,3.92
1986-04-01,Other,-2.64
1986-04-01,Shops,0.15
1986-05-01,Manuf,4.45
1986-05-01,HiTec,0.98
1986-05-01,Enrgy,7.31
1986-05-01,Other,4.68
1986-05-01,Hlth,7.24
1986-05-01,Shops,9.88
1986-05-01,NoDur,8.85
1986-05-01,Durbl,3.18
1986-05-01,Utils,3.62
1986-05-01,Telcm,4.8
1986-06-01,Manuf,0.02
1986-06-01,Utils,5.08
1986-06-01,Hlth,5.67
1986-06-01,HiTec,-3.97
1986-06-01,Shops,3.86
1986-06-01,Enrgy,-2.34
1986-06-01,Telcm,5.43
1986-06-01,NoDur,6.24
1986-06-01,Durbl,-1.26
1986-06-01,Other,1.53
1986-07-01,Utils,5.14
1986-07-01,HiTec,-8.34
1986-07-01,NoDur,-5.7
1986-07-01,Hlth,-5.36
1986-07-01,Manuf,-7.28
1986-07-01,Shops,-9.52
1986-07-01,Other,-6.43
1986-07-01,Enrgy,-5.24
1986-07-01,Durbl,-9.04
